document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED086_S-9352B ITC Wayside-Locomotive ICD_v1.0.txt	0.2387594
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED086_S-9362 ITC Wayside-Locomotive ICD v1.1 20140411.txt	0.2387594
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_RVTM Draft 1.txt	0.2267999
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED060_PTC implementation plan - WES.txt	0.2262704
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED060_PTC implementation plan - WES1.txt	0.2262704
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_EIC_2007-08-20 CDR Slides.txt	0.2262704
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_EIC_2007-08-20 CDR Slides1.txt	0.2262704
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED280_S-9452a ITCSM WIU Asset-Specific Data Dictionary for ITC.2012.12.03.txt	0.2198385
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDPPP_ITC Spec Feedback Form.txt	0.1975582
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED239_S-XXXX_ITC Time and Location Publisher Specification.v1.1.txt	0.1910262
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED081_Dark Territory Risk Assessment draft 2-28-11.txt	0.1669165
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED246_S-9553B Front End Processor.2012-08-01.txt	0.1663984
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED247_S-9553C Cluster Controller.2012-08-01.txt	0.1663984
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-003 Prj Mgmt Plan Rev. 2b.txt	0.1619579
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-003 Prj Mgmt Plan Rev. 2b1.txt	0.1619579
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED226_S-9352C ITC Time and Location ICD.2012_05_30.txt	0.1609546
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED226_S-9363 ITC Time and Location ICD.2012_06.txt	0.1609546
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED226_S-9363 ITC Time and Location ICD.2012_08_01.txt	0.1609546
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_RVTM Appendix B Draft 1.txt	0.1495954
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_RVTM Appendix B Draft 11.txt	0.1495954
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED263_ITCSM 1.1.2.1 Generic Logger Interface API.txt	0.1491553
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\20121116 Physical - Revision S Positive Train Control.txt	0.1432557
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED248_S-9553D Base Communications Package.2012-08-01.txt	0.140532
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED095_S-9501 PTC Physical Database.Revision P.txt	0.1364742
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED005_PTC WIU competitors SAG.txt	0.135804
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-007 PHA Rev 1.0.txt	0.134553
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-007 PHA Rev 1.01.txt	0.134553
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED009_Five years to go - a PTC status update from FRA.txt	0.123729
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED009_Five years to go - a PTC status update from FRA1.txt	0.123729
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\System Problem Report 110 S-9354 update 2012.09.14.txt	0.1223016
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX_M-9453 ITCSM Asset User Interface Requirements for ITC.v1.0.20140306.txt	0.1200951
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\2012-12-03 ITC Interoperable WSRS ICD Recommended Practice v1 0.txt	0.117981
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED255_ITCSM 1.1 UC Asset Command Line Utility.txt	0.1164976
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED160_S-9555 Railroad Use Of WiFi.2011_07_01.v1.0.txt	0.1152953
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED160_S-9555 Railroad Use Of WiFi.2012_08_01.txt	0.111238
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED139_S-5702 RR Electronics Environmental Requirements.2003_02_01.txt	0.1025365
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX_S-6100_Wayside Detector Data processign Standard.20140211.txt	0.1011609
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDXXX_S-6100_Wayside Detector Dataprocessing.20140602.txt	0.1011609
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\2012-12-03 ITC Interoperable WSRS Server Recomended Practice V1 2.txt	0.1005814
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED090_S-9053 ITC Requirements Level 0.v2.0SysEng_Comments_030811.txt	0.09799894
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED090_S-9053 ITC System Requirements Level 0.v2.0.SysEng_Comments.txt	0.09799894
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED055_PTC implementation plan - TriRail.txt	0.09765233
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED055_PTC implementation plan - TriRail1.txt	0.09765233
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED277_Locomotive Noise Testing.txt	0.09438255
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED277_Locomotive Noise Testing1.txt	0.09438255
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-016 Risk Assessment Rev 1.4.txt	0.09328616
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_TTCI-EICPRT-016 Risk Assessment Rev 1.41.txt	0.09328616
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED220_S-9057 ITC Systems Management Requirements L1 Ver1 0.txt	0.09072197
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_EIC_2007-08-20 CDR Minutes.txt	0.08864482
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDZZZ_EIC_2007-08-20 CDR Minutes1.txt	0.08864482
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED258_ITCSM 1.1 UC Diagnostics.txt	0.08845528
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED037_PTC implementation plan - MARC.txt	0.08507593
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED037_PTC implementation plan - MARC1.txt	0.08507593
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED228_S-9372 (S-3702) PTC Back Office Segment Energy Management ICD.v1.3.txt	0.0837279
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\EDPPP_WMS-hardware-standard August 2011.txt	0.08242495
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED007_Railroad facts 2010 edition.txt	0.08107059
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED007_Railroad facts 2010 edition1.txt	0.08107059
document contains	C:\Users\xlian\MyPapers\Simmons\othersTxtClean\files\ED114_S-9202A Integrated Wayside Messaging Server Hardware Requirements.2011_09_28.v1.0.txt	0.07880944
